Registered,64,8/15/2017 7:50:00 AM,FN_M_64,LN_64,M,42
---
Registered,65,8/15/2017 7:52:00 AM,FN_M_65,LN_65,M,53
Registered,66,8/15/2017 7:52:00 AM,FN_M_66,LN_66,M,25
---
Registered,67,8/15/2017 7:54:00 AM,FN_M_67,LN_67,M,25
---
Registered,68,8/15/2017 7:56:00 AM,FN_F_68,LN_68,F,23
---
Registered,69,8/15/2017 7:58:00 AM,FN_F_69,LN_69,F,32
Registered,70,8/15/2017 7:58:00 AM,FN_F_70,LN_70,F,57
Registered,71,8/15/2017 7:58:00 AM,FN_M_71,LN_71,M,57
---
Registered,72,8/15/2017 8:00:00 AM,FN_F_72,LN_72,F,26
Registered,73,8/15/2017 8:00:00 AM,FN_F_73,LN_73,F,26
Registered,74,8/15/2017 8:00:00 AM,FN_F_74,LN_74,F,54
---
Registered,75,8/15/2017 8:02:00 AM,FN_M_75,LN_75,M,25
---
Registered,76,8/15/2017 8:04:00 AM,FN_F_76,LN_76,F,27
---
Registered,77,8/15/2017 8:06:00 AM,FN_M_77,LN_77,M,58
Registered,78,8/15/2017 8:06:00 AM,FN_M_78,LN_78,M,33
Registered,79,8/15/2017 8:06:00 AM,FN_F_79,LN_79,F,54
---
Registered,80,8/15/2017 8:08:00 AM,FN_F_80,LN_80,F,37
Registered,81,8/15/2017 8:08:00 AM,FN_F_81,LN_81,F,50
---
Registered,82,8/15/2017 8:10:00 AM,FN_F_82,LN_82,F,16
---
Registered,83,8/15/2017 8:12:00 AM,FN_M_83,LN_83,M,44
Registered,84,8/15/2017 8:12:00 AM,FN_F_84,LN_84,F,25
Registered,85,8/15/2017 8:12:00 AM,FN_F_85,LN_85,F,53
---
Registered,86,8/15/2017 8:14:00 AM,FN_F_86,LN_86,F,33
DidNotStart,79,8/15/2017 8:14:00 AM
---
Registered,87,8/15/2017 8:16:00 AM,FN_F_87,LN_87,F,57
Registered,88,8/15/2017 8:16:00 AM,FN_F_88,LN_88,F,54
---
Registered,89,8/15/2017 8:18:00 AM,FN_F_89,LN_89,F,48
Registered,90,8/15/2017 8:18:00 AM,FN_M_90,LN_90,M,53
Registered,91,8/15/2017 8:18:00 AM,FN_F_91,LN_91,F,22
---
Registered,92,8/15/2017 8:20:00 AM,FN_F_92,LN_92,F,41
Registered,93,8/15/2017 8:20:00 AM,FN_F_93,LN_93,F,25
Registered,94,8/15/2017 8:20:00 AM,FN_M_94,LN_94,M,27
DidNotStart,28,8/15/2017 8:20:00 AM
---
Registered,95,8/15/2017 8:22:00 AM,FN_F_95,LN_95,F,23
---
Registered,96,8/15/2017 8:24:00 AM,FN_F_96,LN_96,F,30
Registered,97,8/15/2017 8:24:00 AM,FN_F_97,LN_97,F,23
---
Registered,98,8/15/2017 8:26:00 AM,FN_F_98,LN_98,F,23
Registered,99,8/15/2017 8:26:00 AM,FN_M_99,LN_99,M,19
---
Registered,100,8/15/2017 8:28:00 AM,FN_M_100,LN_100,M,59
Registered,101,8/15/2017 8:28:00 AM,FN_M_101,LN_101,M,30
Registered,102,8/15/2017 8:28:00 AM,FN_M_102,LN_102,M,59
---
Registered,103,8/15/2017 8:30:00 AM,FN_M_103,LN_103,M,16
Registered,104,8/15/2017 8:30:00 AM,FN_M_104,LN_104,M,58
Registered,105,8/15/2017 8:30:00 AM,FN_F_105,LN_105,F,26
DidNotStart,43,8/15/2017 8:30:00 AM
---
Registered,106,8/15/2017 8:32:00 AM,FN_M_106,LN_106,M,17
---
Registered,107,8/15/2017 8:34:00 AM,FN_M_107,LN_107,M,30
Registered,108,8/15/2017 8:34:00 AM,FN_M_108,LN_108,M,27
---
Registered,109,8/15/2017 8:36:00 AM,FN_F_109,LN_109,F,20
Registered,110,8/15/2017 8:36:00 AM,FN_M_110,LN_110,M,51
Registered,111,8/15/2017 8:36:00 AM,FN_M_111,LN_111,M,35
---
Registered,112,8/15/2017 8:38:00 AM,FN_F_112,LN_112,F,24
Registered,113,8/15/2017 8:38:00 AM,FN_F_113,LN_113,F,40
Registered,114,8/15/2017 8:38:00 AM,FN_F_114,LN_114,F,30
DidNotStart,15,8/15/2017 8:38:00 AM
---
Registered,115,8/15/2017 8:40:00 AM,FN_M_115,LN_115,M,37
Registered,116,8/15/2017 8:40:00 AM,FN_M_116,LN_116,M,20
---
Registered,117,8/15/2017 8:42:00 AM,FN_F_117,LN_117,F,44
Registered,118,8/15/2017 8:42:00 AM,FN_M_118,LN_118,M,23
Registered,119,8/15/2017 8:42:00 AM,FN_F_119,LN_119,F,20
---
Registered,120,8/15/2017 8:44:00 AM,FN_M_120,LN_120,M,30
---
Registered,121,8/15/2017 8:46:00 AM,FN_M_121,LN_121,M,17
---
Registered,122,8/15/2017 8:48:00 AM,FN_F_122,LN_122,F,19
Registered,123,8/15/2017 8:48:00 AM,FN_F_123,LN_123,F,51
Registered,124,8/15/2017 8:48:00 AM,FN_F_124,LN_124,F,45
---
Registered,125,8/15/2017 8:50:00 AM,FN_F_125,LN_125,F,40
Registered,126,8/15/2017 8:50:00 AM,FN_M_126,LN_126,M,47
DidNotStart,105,8/15/2017 8:50:00 AM
---
Registered,127,8/15/2017 8:52:00 AM,FN_M_127,LN_127,M,43
---
Registered,128,8/15/2017 8:54:00 AM,FN_M_128,LN_128,M,30
Registered,129,8/15/2017 8:54:00 AM,FN_M_129,LN_129,M,58
---
Registered,130,8/15/2017 8:56:00 AM,FN_F_130,LN_130,F,20
Registered,131,8/15/2017 8:56:00 AM,FN_F_131,LN_131,F,46
Registered,132,8/15/2017 8:56:00 AM,FN_M_132,LN_132,M,41
---
Registered,133,8/15/2017 8:58:00 AM,FN_M_133,LN_133,M,40
---
Registered,134,8/15/2017 9:00:00 AM,FN_F_134,LN_134,F,29
---
Registered,135,8/15/2017 9:02:00 AM,FN_F_135,LN_135,F,22
Registered,136,8/15/2017 9:02:00 AM,FN_F_136,LN_136,F,46
Registered,137,8/15/2017 9:02:00 AM,FN_F_137,LN_137,F,49
---
Registered,138,8/15/2017 9:04:00 AM,FN_M_138,LN_138,M,44
---
Registered,139,8/15/2017 9:06:00 AM,FN_F_139,LN_139,F,17
Registered,140,8/15/2017 9:06:00 AM,FN_M_140,LN_140,M,27
---
Registered,141,8/15/2017 9:08:00 AM,FN_M_141,LN_141,M,32
Registered,142,8/15/2017 9:08:00 AM,FN_F_142,LN_142,F,52
Registered,143,8/15/2017 9:08:00 AM,FN_M_143,LN_143,M,26
---
Registered,144,8/15/2017 9:10:00 AM,FN_F_144,LN_144,F,58
Registered,145,8/15/2017 9:10:00 AM,FN_M_145,LN_145,M,51
---
Registered,146,8/15/2017 9:12:00 AM,FN_F_146,LN_146,F,23
---
Registered,147,8/15/2017 9:14:00 AM,FN_M_147,LN_147,M,55
Registered,148,8/15/2017 9:14:00 AM,FN_F_148,LN_148,F,56
---
Registered,149,8/15/2017 9:16:00 AM,FN_F_149,LN_149,F,42
---
Registered,150,8/15/2017 9:18:00 AM,FN_F_150,LN_150,F,33
---
Registered,151,8/15/2017 9:20:00 AM,FN_F_151,LN_151,F,19
---
Registered,152,8/15/2017 9:22:00 AM,FN_M_152,LN_152,M,35
Registered,153,8/15/2017 9:22:00 AM,FN_F_153,LN_153,F,57
Registered,154,8/15/2017 9:22:00 AM,FN_F_154,LN_154,F,30
---
Registered,155,8/15/2017 9:24:00 AM,FN_F_155,LN_155,F,57
---
Registered,156,8/15/2017 9:26:00 AM,FN_M_156,LN_156,M,58
Registered,157,8/15/2017 9:26:00 AM,FN_M_157,LN_157,M,22
---
Registered,158,8/15/2017 9:28:00 AM,FN_F_158,LN_158,F,54
---
Registered,159,8/15/2017 9:30:00 AM,FN_F_159,LN_159,F,40
Registered,160,8/15/2017 9:30:00 AM,FN_M_160,LN_160,M,27
---
Registered,161,8/15/2017 9:32:00 AM,FN_F_161,LN_161,F,47
Registered,162,8/15/2017 9:32:00 AM,FN_M_162,LN_162,M,21
Registered,163,8/15/2017 9:32:00 AM,FN_F_163,LN_163,F,16
---
Registered,164,8/15/2017 9:34:00 AM,FN_M_164,LN_164,M,23
DidNotStart,19,8/15/2017 9:34:00 AM
---
Registered,165,8/15/2017 9:36:00 AM,FN_F_165,LN_165,F,25
Registered,166,8/15/2017 9:36:00 AM,FN_F_166,LN_166,F,18
Registered,167,8/15/2017 9:36:00 AM,FN_F_167,LN_167,F,34
---
Registered,168,8/15/2017 9:38:00 AM,FN_M_168,LN_168,M,21
Registered,169,8/15/2017 9:38:00 AM,FN_F_169,LN_169,F,17
Registered,170,8/15/2017 9:38:00 AM,FN_F_170,LN_170,F,38
---
Registered,171,8/15/2017 9:40:00 AM,FN_M_171,LN_171,M,23
Registered,172,8/15/2017 9:40:00 AM,FN_M_172,LN_172,M,17
Registered,173,8/15/2017 9:40:00 AM,FN_F_173,LN_173,F,24
DidNotStart,134,8/15/2017 9:40:00 AM
---
Registered,174,8/15/2017 9:42:00 AM,FN_F_174,LN_174,F,33
Registered,175,8/15/2017 9:42:00 AM,FN_M_175,LN_175,M,16
Registered,176,8/15/2017 9:42:00 AM,FN_F_176,LN_176,F,46
---
Registered,177,8/15/2017 9:44:00 AM,FN_F_177,LN_177,F,16
Registered,178,8/15/2017 9:44:00 AM,FN_M_178,LN_178,M,54
Registered,179,8/15/2017 9:44:00 AM,FN_F_179,LN_179,F,48
---
Registered,180,8/15/2017 9:46:00 AM,FN_F_180,LN_180,F,50
Registered,181,8/15/2017 9:46:00 AM,FN_F_181,LN_181,F,56
Registered,182,8/15/2017 9:46:00 AM,FN_M_182,LN_182,M,55
---
Registered,183,8/15/2017 9:48:00 AM,FN_F_183,LN_183,F,48
Registered,184,8/15/2017 9:48:00 AM,FN_F_184,LN_184,F,23
---
Registered,185,8/15/2017 9:50:00 AM,FN_M_185,LN_185,M,42
Registered,186,8/15/2017 9:50:00 AM,FN_F_186,LN_186,F,47
---
Registered,187,8/15/2017 9:52:00 AM,FN_M_187,LN_187,M,59
Registered,188,8/15/2017 9:52:00 AM,FN_F_188,LN_188,F,20
---
Registered,189,8/15/2017 9:54:00 AM,FN_M_189,LN_189,M,16
Registered,190,8/15/2017 9:54:00 AM,FN_F_190,LN_190,F,39
Registered,191,8/15/2017 9:54:00 AM,FN_M_191,LN_191,M,19
---
Registered,192,8/15/2017 9:56:00 AM,FN_F_192,LN_192,F,25
---
Registered,193,8/15/2017 9:58:00 AM,FN_M_193,LN_193,M,17
---
Registered,194,8/15/2017 10:00:00 AM,FN_F_194,LN_194,F,21
Registered,195,8/15/2017 10:00:00 AM,FN_M_195,LN_195,M,54
Registered,196,8/15/2017 10:00:00 AM,FN_F_196,LN_196,F,30
---
Registered,197,8/15/2017 10:02:00 AM,FN_F_197,LN_197,F,54
Registered,198,8/15/2017 10:02:00 AM,FN_M_198,LN_198,M,28
---
Registered,199,8/15/2017 10:04:00 AM,FN_F_199,LN_199,F,23
---
Registered,200,8/15/2017 10:06:00 AM,FN_M_200,LN_200,M,18
Registered,201,8/15/2017 10:06:00 AM,FN_F_201,LN_201,F,45
---
Registered,202,8/15/2017 10:08:00 AM,FN_F_202,LN_202,F,57
Registered,203,8/15/2017 10:08:00 AM,FN_M_203,LN_203,M,32
Registered,204,8/15/2017 10:08:00 AM,FN_F_204,LN_204,F,27
---
Registered,205,8/15/2017 10:10:00 AM,FN_M_205,LN_205,M,28
Registered,206,8/15/2017 10:10:00 AM,FN_M_206,LN_206,M,18
---
Registered,207,8/15/2017 10:12:00 AM,FN_F_207,LN_207,F,49
---
Registered,208,8/15/2017 10:14:00 AM,FN_M_208,LN_208,M,18
DidNotStart,143,8/15/2017 10:14:00 AM
---
Registered,209,8/15/2017 10:16:00 AM,FN_M_209,LN_209,M,39
---
Registered,210,8/15/2017 10:18:00 AM,FN_F_210,LN_210,F,16
---
Registered,211,8/15/2017 10:20:00 AM,FN_F_211,LN_211,F,34
Registered,212,8/15/2017 10:20:00 AM,FN_M_212,LN_212,M,29
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
Started,12,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,13,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,14,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,15,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,16,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,17,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,18,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,19,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,20,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,21,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,22,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,23,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,24,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,25,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,26,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,27,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,28,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,29,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,30,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
Started,31,8/15/2017 10:22:00 AM,8/15/2017 10:22:00 AM
---
OnCourse,12,8/15/2017 10:24:00 AM,1106.4027430767
OnCourse,13,8/15/2017 10:24:00 AM,1093.7044883124
OnCourse,14,8/15/2017 10:24:00 AM,1145.55824113072
OnCourse,15,8/15/2017 10:24:00 AM,820.404500560604
OnCourse,16,8/15/2017 10:24:00 AM,1109.64524441726
OnCourse,17,8/15/2017 10:24:00 AM,1233.56192066308
OnCourse,18,8/15/2017 10:24:00 AM,939.923884639095
OnCourse,19,8/15/2017 10:24:00 AM,965.823145755117
OnCourse,20,8/15/2017 10:24:00 AM,1105.34681012386
OnCourse,21,8/15/2017 10:24:00 AM,840.864074405147
OnCourse,22,8/15/2017 10:24:00 AM,1055.68484003954
OnCourse,23,8/15/2017 10:24:00 AM,583.775115285071
OnCourse,24,8/15/2017 10:24:00 AM,1135.23904428516
OnCourse,25,8/15/2017 10:24:00 AM,1166.43379162305
OnCourse,26,8/15/2017 10:24:00 AM,985.649431431165
OnCourse,27,8/15/2017 10:24:00 AM,1189.7591915991
OnCourse,28,8/15/2017 10:24:00 AM,1018.8094291246
OnCourse,29,8/15/2017 10:24:00 AM,831.775462919786
OnCourse,30,8/15/2017 10:24:00 AM,713.581121450642
OnCourse,31,8/15/2017 10:24:00 AM,802.339491116603
Started,32,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,33,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,34,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,35,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,36,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,37,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,38,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,39,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,40,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,41,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,42,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,43,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,44,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,45,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,46,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,47,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,48,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,49,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,50,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
Started,51,8/15/2017 10:24:00 AM,8/15/2017 10:24:00 AM
---
OnCourse,12,8/15/2017 10:26:00 AM,2145.15008385372
OnCourse,13,8/15/2017 10:26:00 AM,2182.59798638269
OnCourse,14,8/15/2017 10:26:00 AM,2236.65386308179
OnCourse,15,8/15/2017 10:26:00 AM,1572.10622242181
OnCourse,16,8/15/2017 10:26:00 AM,2262.78013585223
OnCourse,17,8/15/2017 10:26:00 AM,2438.48922770948
OnCourse,18,8/15/2017 10:26:00 AM,1783.38716349164
OnCourse,19,8/15/2017 10:26:00 AM,1968.31303958972
OnCourse,20,8/15/2017 10:26:00 AM,2321.86111815181
OnCourse,21,8/15/2017 10:26:00 AM,1778.67925323944
OnCourse,22,8/15/2017 10:26:00 AM,2158.52547646829
OnCourse,23,8/15/2017 10:26:00 AM,1610.23596041599
OnCourse,24,8/15/2017 10:26:00 AM,2285.34735231739
OnCourse,25,8/15/2017 10:26:00 AM,2347.34437649571
OnCourse,26,8/15/2017 10:26:00 AM,2074.10271301857
OnCourse,27,8/15/2017 10:26:00 AM,2338.66447594418
OnCourse,28,8/15/2017 10:26:00 AM,2007.81899692049
OnCourse,29,8/15/2017 10:26:00 AM,1776.10682709461
OnCourse,30,8/15/2017 10:26:00 AM,1504.32342938821
OnCourse,31,8/15/2017 10:26:00 AM,1621.31149538685
OnCourse,32,8/15/2017 10:26:00 AM,773.406697163746
OnCourse,33,8/15/2017 10:26:00 AM,1044.76743295435
OnCourse,34,8/15/2017 10:26:00 AM,786.122381808741
OnCourse,35,8/15/2017 10:26:00 AM,848.800147062754
OnCourse,36,8/15/2017 10:26:00 AM,1083.84325055811
OnCourse,37,8/15/2017 10:26:00 AM,1028.99982393734
OnCourse,38,8/15/2017 10:26:00 AM,1093.23167270031
OnCourse,39,8/15/2017 10:26:00 AM,803.046123391425
OnCourse,40,8/15/2017 10:26:00 AM,1128.73029462417
OnCourse,41,8/15/2017 10:26:00 AM,993.146605063988
OnCourse,42,8/15/2017 10:26:00 AM,780.914797470286
OnCourse,43,8/15/2017 10:26:00 AM,1093.25579144617
OnCourse,44,8/15/2017 10:26:00 AM,884.597505802702
OnCourse,45,8/15/2017 10:26:00 AM,1023.38483110503
OnCourse,46,8/15/2017 10:26:00 AM,931.412836531789
OnCourse,47,8/15/2017 10:26:00 AM,680.067495971265
OnCourse,48,8/15/2017 10:26:00 AM,855.882422205138
OnCourse,49,8/15/2017 10:26:00 AM,780.098119269512
OnCourse,50,8/15/2017 10:26:00 AM,1036.71301254124
OnCourse,51,8/15/2017 10:26:00 AM,1147.41366413246
Started,52,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,53,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,54,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,55,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,56,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,57,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,58,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,59,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,60,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,61,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,62,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,63,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,64,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,65,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,66,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,67,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,68,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,69,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,70,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
Started,71,8/15/2017 10:26:00 AM,8/15/2017 10:26:00 AM
---
OnCourse,12,8/15/2017 10:28:00 AM,3154.91012829072
OnCourse,13,8/15/2017 10:28:00 AM,3253.07666182628
OnCourse,14,8/15/2017 10:28:00 AM,3270.03308194537
OnCourse,15,8/15/2017 10:28:00 AM,2393.96944864946
OnCourse,16,8/15/2017 10:28:00 AM,3511.34209281683
OnCourse,17,8/15/2017 10:28:00 AM,3575.87047770129
OnCourse,18,8/15/2017 10:28:00 AM,2561.64951457055
OnCourse,19,8/15/2017 10:28:00 AM,3041.784237378
OnCourse,20,8/15/2017 10:28:00 AM,3470.47361047441
OnCourse,21,8/15/2017 10:28:00 AM,2672.67804249806
OnCourse,22,8/15/2017 10:28:00 AM,3176.2240883699
OnCourse,23,8/15/2017 10:28:00 AM,2478.06501157842
OnCourse,24,8/15/2017 10:28:00 AM,3333.01766228183
OnCourse,25,8/15/2017 10:28:00 AM,3541.1036522663
OnCourse,26,8/15/2017 10:28:00 AM,3133.62877174726
OnCourse,27,8/15/2017 10:28:00 AM,3622.12308115929
OnCourse,28,8/15/2017 10:28:00 AM,3083.07331318203
OnCourse,29,8/15/2017 10:28:00 AM,2694.32510198292
OnCourse,30,8/15/2017 10:28:00 AM,2241.57258421068
OnCourse,31,8/15/2017 10:28:00 AM,2401.12294836439
OnCourse,32,8/15/2017 10:28:00 AM,1570.27203963241
OnCourse,33,8/15/2017 10:28:00 AM,2035.0624993377
OnCourse,34,8/15/2017 10:28:00 AM,1712.04821256056
OnCourse,35,8/15/2017 10:28:00 AM,1684.68699854474
OnCourse,36,8/15/2017 10:28:00 AM,2387.68192070683
OnCourse,37,8/15/2017 10:28:00 AM,1637.11675888508
OnCourse,38,8/15/2017 10:28:00 AM,2200.0915348426
OnCourse,39,8/15/2017 10:28:00 AM,1542.33066185502
OnCourse,40,8/15/2017 10:28:00 AM,2048.15855477413
OnCourse,41,8/15/2017 10:28:00 AM,2137.31243759129
OnCourse,42,8/15/2017 10:28:00 AM,1763.02163740509
OnCourse,43,8/15/2017 10:28:00 AM,2207.7882560746
OnCourse,44,8/15/2017 10:28:00 AM,1929.66802161111
OnCourse,45,8/15/2017 10:28:00 AM,1911.84136147023
OnCourse,46,8/15/2017 10:28:00 AM,1735.66615932304
OnCourse,47,8/15/2017 10:28:00 AM,1634.12357996963
OnCourse,48,8/15/2017 10:28:00 AM,1619.16501432634
OnCourse,49,8/15/2017 10:28:00 AM,1510.02088394624
OnCourse,50,8/15/2017 10:28:00 AM,2002.98123071396
OnCourse,51,8/15/2017 10:28:00 AM,2319.68487719671
OnCourse,52,8/15/2017 10:28:00 AM,1060.68318046708
OnCourse,53,8/15/2017 10:28:00 AM,1100.28521070926
OnCourse,54,8/15/2017 10:28:00 AM,1217.30183169039
OnCourse,55,8/15/2017 10:28:00 AM,1027.21104228276
OnCourse,56,8/15/2017 10:28:00 AM,1082.07818126078
OnCourse,57,8/15/2017 10:28:00 AM,777.103848347666
OnCourse,58,8/15/2017 10:28:00 AM,1336.93295469593
OnCourse,59,8/15/2017 10:28:00 AM,998.818871441912
OnCourse,60,8/15/2017 10:28:00 AM,707.45155682383
